-0, 1, 0
-0.090556, 0.995185, 0.0375095
-0.18024, 0.980785, 0.0746578
-0.268188, 0.95694, 0.111087
-0.353553, 0.92388, 0.146447
-0.435514, 0.881921, 0.180396
-0.51328, 0.83147, 0.212607
-0.586103, 0.77301, 0.242772
-0.653282, 0.707107, 0.270598
-0.714169, 0.634393, 0.295818
-0.768178, 0.55557, 0.31819
-0.814789, 0.471397, 0.337497
-0.853553, 0.382683, 0.353553
-0.884098, 0.290285, 0.366205
-0.906128, 0.19509, 0.37533
-0.919431, 0.0980171, 0.380841
-0.92388, -4.37114e-08, 0.382683
-0.919431, -0.0980172, 0.380841
-0.906128, -0.19509, 0.37533
-0.884098, -0.290285, 0.366205
-0.853553, -0.382684, 0.353553
-0.814789, -0.471397, 0.337497
-0.768178, -0.55557, 0.318189
-0.714169, -0.634393, 0.295818
-0.653282, -0.707107, 0.270598
-0.586103, -0.77301, 0.242772
-0.51328, -0.83147, 0.212607
-0.435514, -0.881921, 0.180396
-0.353553, -0.92388, 0.146446
-0.268188, -0.95694, 0.111087
-0.18024, -0.980785, 0.0746578
-0.090556, -0.995185, 0.0375095
8.07681e-08, -1, -3.34552e-08
-0, 1, 0
-0.0961338, 0.995185, 0.0191222
-0.191342, 0.980785, 0.0380602
-0.284707, 0.95694, 0.0566317
-0.37533, 0.92388, 0.0746578
-0.462339, 0.881921, 0.0919649
-0.544895, 0.83147, 0.108386
-0.622204, 0.77301, 0.123764
-0.69352, 0.707107, 0.13795
-0.758157, 0.634393, 0.150807
-0.815493, 0.55557, 0.162212
-0.864975, 0.471397, 0.172054
-0.906127, 0.382683, 0.18024
-0.938553, 0.290285, 0.18669
-0.96194, 0.19509, 0.191342
-0.976063, 0.0980171, 0.194151
-0.980785, -4.37114e-08, 0.19509
-0.976063, -0.0980172, 0.194151
-0.96194, -0.19509, 0.191342
-0.938553, -0.290285, 0.18669
-0.906127, -0.382684, 0.18024
-0.864975, -0.471397, 0.172054
-0.815493, -0.55557, 0.162212
-0.758157, -0.634393, 0.150807
-0.69352, -0.707107, 0.13795
-0.622204, -0.77301, 0.123764
-0.544895, -0.83147, 0.108386
-0.462339, -0.881921, 0.0919649
-0.37533, -0.92388, 0.0746578
-0.284707, -0.95694, 0.0566317
-0.191342, -0.980785, 0.0380602
-0.0961337, -0.995185, 0.0191222
8.5743e-08, -1, -1.70553e-08
-0, 1, -0
-0.0980171, 0.995185, -8.56893e-09
-0.19509, 0.980785, -1.70553e-08
-0.290285, 0.95694, -2.53775e-08
-0.382683, 0.92388, -3.34553e-08
-0.471397, 0.881921, -4.12108e-08
-0.55557, 0.83147, -4.85695e-08
-0.634393, 0.77301, -5.54604e-08
-0.707107, 0.707107, -6.18172e-08
-0.77301, 0.634393, -6.75787e-08
-0.83147, 0.55557, -7.26894e-08
-0.881921, 0.471397, -7.71e-08
-0.92388, 0.382683, -8.07681e-08
-0.95694, 0.290285, -8.36584e-08
-0.980785, 0.19509, -8.5743e-08
-0.995185, 0.0980171, -8.70018e-08
-1, -4.37114e-08, -8.74228e-08
-0.995185, -0.0980172, -8.70018e-08
-0.980785, -0.19509, -8.5743e-08
-0.95694, -0.290285, -8.36584e-08
-0.92388, -0.382684, -8.07681e-08
-0.881921, -0.471397, -7.71e-08
-0.83147, -0.55557, -7.26894e-08
-0.77301, -0.634393, -6.75787e-08
-0.707107, -0.707107, -6.18172e-08
-0.634393, -0.77301, -5.54604e-08
-0.55557, -0.83147, -4.85695e-08
-0.471397, -0.881921, -4.12108e-08
-0.382683, -0.92388, -3.34552e-08
-0.290285, -0.95694, -2.53775e-08
-0.19509, -0.980785, -1.70553e-08
-0.0980171, -0.995185, -8.56893e-09
8.74228e-08, -1, 7.64274e-15
-0, 1, -0
-0.0961338, 0.995185, -0.0191222
-0.191342, 0.980785, -0.0380603
-0.284707, 0.95694, -0.0566318
-0.37533, 0.92388, -0.0746579
-0.462339, 0.881921, -0.091965
-0.544895, 0.83147, -0.108386
-0.622204, 0.77301, -0.123764
-0.69352, 0.707107, -0.13795
-0.758157, 0.634393, -0.150807
-0.815493, 0.55557, -0.162212
-0.864975, 0.471397, -0.172054
-0.906127, 0.382683, -0.18024
-0.938553, 0.290285, -0.18669
-0.96194, 0.19509, -0.191342
-0.976062, 0.0980171, -0.194151
-0.980785, -4.37114e-08, -0.19509
-0.976062, -0.0980172, -0.194151
-0.96194, -0.19509, -0.191342
-0.938553, -0.290285, -0.18669
-0.906127, -0.382684, -0.18024
-0.864975, -0.471397, -0.172054
-0.815493, -0.55557, -0.162212
-0.758157, -0.634393, -0.150807
-0.69352, -0.707107, -0.13795
-0.622204, -0.77301, -0.123764
-0.544895, -0.83147, -0.108386
-0.462339, -0.881921, -0.091965
-0.37533, -0.92388, -0.0746579
-0.284707, -0.95694, -0.0566318
-0.191342, -0.980785, -0.0380603
-0.0961337, -0.995185, -0.0191222
8.5743e-08, -1, 1.70554e-08
-0, 1, -0
-0.090556, 0.995185, -0.0375095
-0.18024, 0.980785, -0.0746578
-0.268188, 0.95694, -0.111087
-0.353553, 0.92388, -0.146447
-0.435514, 0.881921, -0.180396
-0.51328, 0.83147, -0.212608
-0.586103, 0.77301, -0.242772
-0.653281, 0.707107, -0.270598
-0.714168, 0.634393, -0.295818
-0.768178, 0.55557, -0.31819
-0.814789, 0.471397, -0.337497
-0.853553, 0.382683, -0.353553
-0.884098, 0.290285, -0.366205
-0.906127, 0.19509, -0.37533
-0.919431, 0.0980171, -0.380841
-0.92388, -4.37114e-08, -0.382683
-0.919431, -0.0980172, -0.380841
-0.906127, -0.19509, -0.37533
-0.884098, -0.290285, -0.366205
-0.853553, -0.382684, -0.353553
-0.814789, -0.471397, -0.337497
-0.768178, -0.55557, -0.31819
-0.714169, -0.634393, -0.295818
-0.653281, -0.707107, -0.270598
-0.586103, -0.77301, -0.242772
-0.51328, -0.83147, -0.212608
-0.435514, -0.881921, -0.180396
-0.353553, -0.92388, -0.146447
-0.268188, -0.95694, -0.111087
-0.18024, -0.980785, -0.0746578
-0.090556, -0.995185, -0.0375095
8.07681e-08, -1, 3.34552e-08
-0, 1, -0
-0.0814983, 0.995185, -0.0544554
-0.162212, 0.980785, -0.108386
-0.241363, 0.95694, -0.161274
-0.31819, 0.92388, -0.212608
-0.391952, 0.881921, -0.261894
-0.46194, 0.83147, -0.308658
-0.527479, 0.77301, -0.35245
-0.587938, 0.707107, -0.392848
-0.642735, 0.634393, -0.429462
-0.691342, 0.55557, -0.46194
-0.733291, 0.471397, -0.489969
-0.768178, 0.382683, -0.51328
-0.795667, 0.290285, -0.531648
-0.815493, 0.19509, -0.544895
-0.827466, 0.0980171, -0.552895
-0.83147, -4.37114e-08, -0.55557
-0.827466, -0.0980172, -0.552895
-0.815493, -0.19509, -0.544895
-0.795667, -0.290285, -0.531648
-0.768178, -0.382684, -0.51328
-0.733291, -0.471397, -0.489969
-0.691342, -0.55557, -0.46194
-0.642735, -0.634393, -0.429462
-0.587938, -0.707107, -0.392848
-0.527479, -0.77301, -0.35245
-0.46194, -0.83147, -0.308658
-0.391952, -0.881921, -0.261894
-0.318189, -0.92388, -0.212607
-0.241363, -0.95694, -0.161274
-0.162212, -0.980785, -0.108386
-0.0814982, -0.995185, -0.0544554
7.26894e-08, -1, 4.85695e-08
-0, 1, -0
-0.0693086, 0.995185, -0.0693086
-0.13795, 0.980785, -0.13795
-0.205262, 0.95694, -0.205262
-0.270598, 0.92388, -0.270598
-0.333328, 0.881921, -0.333328
-0.392847, 0.83147, -0.392848
-0.448584, 0.77301, -0.448584
-0.5, 0.707107, -0.5
-0.546601, 0.634393, -0.546601
-0.587938, 0.55557, -0.587938
-0.623612, 0.471397, -0.623613
-0.653281, 0.382683, -0.653282
-0.676659, 0.290285, -0.676659
-0.69352, 0.19509, -0.69352
-0.703702, 0.0980171, -0.703702
-0.707107, -4.37114e-08, -0.707107
-0.703702, -0.0980172, -0.703702
-0.69352, -0.19509, -0.69352
-0.676659, -0.290285, -0.676659
-0.653281, -0.382684, -0.653282
-0.623612, -0.471397, -0.623613
-0.587938, -0.55557, -0.587938
-0.546601, -0.634393, -0.546601
-0.5, -0.707107, -0.5
-0.448584, -0.77301, -0.448584
-0.392847, -0.83147, -0.392848
-0.333328, -0.881921, -0.333328
-0.270598, -0.92388, -0.270598
-0.205262, -0.95694, -0.205262
-0.13795, -0.980785, -0.13795
-0.0693085, -0.995185, -0.0693086
6.18172e-08, -1, 6.18172e-08
-0, 1, -0
-0.0544554, 0.995185, -0.0814983
-0.108386, 0.980785, -0.162212
-0.161273, 0.95694, -0.241363
-0.212607, 0.92388, -0.31819
-0.261894, 0.881921, -0.391952
-0.308658, 0.83147, -0.46194
-0.35245, 0.77301, -0.527479
-0.392847, 0.707107, -0.587938
-0.429461, 0.634393, -0.642735
-0.46194, 0.55557, -0.691342
-0.489969, 0.471397, -0.733291
-0.51328, 0.382683, -0.768178
-0.531647, 0.290285, -0.795667
-0.544895, 0.19509, -0.815493
-0.552895, 0.0980171, -0.827466
-0.55557, -4.37114e-08, -0.83147
-0.552895, -0.0980172, -0.827466
-0.544895, -0.19509, -0.815493
-0.531647, -0.290285, -0.795667
-0.51328, -0.382684, -0.768178
-0.489969, -0.471397, -0.733291
-0.46194, -0.55557, -0.691342
-0.429461, -0.634393, -0.642735
-0.392847, -0.707107, -0.587938
-0.35245, -0.77301, -0.527479
-0.308658, -0.83147, -0.46194
-0.261894, -0.881921, -0.391952
-0.212607, -0.92388, -0.31819
-0.161273, -0.95694, -0.241363
-0.108386, -0.980785, -0.162212
-0.0544554, -0.995185, -0.0814983
4.85695e-08, -1, 7.26894e-08
-0, 1, -0
-0.0375095, 0.995185, -0.090556
-0.0746578, 0.980785, -0.18024
-0.111087, 0.95694, -0.268188
-0.146446, 0.92388, -0.353553
-0.180396, 0.881921, -0.435514
-0.212607, 0.83147, -0.51328
-0.242772, 0.77301, -0.586103
-0.270598, 0.707107, -0.653282
-0.295818, 0.634393, -0.714169
-0.318189, 0.55557, -0.768178
-0.337496, 0.471397, -0.814789
-0.353553, 0.382683, -0.853553
-0.366205, 0.290285, -0.884098
-0.37533, 0.19509, -0.906128
-0.38084, 0.0980171, -0.919431
-0.382683, -4.37114e-08, -0.92388
-0.38084, -0.0980172, -0.919431
-0.37533, -0.19509, -0.906128
-0.366205, -0.290285, -0.884098
-0.353553, -0.382684, -0.853553
-0.337496, -0.471397, -0.814789
-0.318189, -0.55557, -0.768178
-0.295818, -0.634393, -0.714169
-0.270598, -0.707107, -0.653282
-0.242772, -0.77301, -0.586103
-0.212607, -0.83147, -0.51328
-0.180396, -0.881921, -0.435514
-0.146446, -0.92388, -0.353553
-0.111087, -0.95694, -0.268188
-0.0746578, -0.980785, -0.18024
-0.0375095, -0.995185, -0.090556
3.34552e-08, -1, 8.07681e-08
-0, 1, -0
-0.0191222, 0.995185, -0.0961338
-0.0380602, 0.980785, -0.191342
-0.0566317, 0.95694, -0.284707
-0.0746579, 0.92388, -0.37533
-0.091965, 0.881921, -0.462339
-0.108386, 0.83147, -0.544895
-0.123764, 0.77301, -0.622204
-0.13795, 0.707107, -0.69352
-0.150807, 0.634393, -0.758157
-0.162212, 0.55557, -0.815493
-0.172054, 0.471397, -0.864975
-0.18024, 0.382683, -0.906127
-0.18669, 0.290285, -0.938553
-0.191342, 0.19509, -0.96194
-0.194151, 0.0980171, -0.976062
-0.19509, -4.37114e-08, -0.980785
-0.194151, -0.0980172, -0.976062
-0.191342, -0.19509, -0.96194
-0.18669, -0.290285, -0.938553
-0.18024, -0.382684, -0.906127
-0.172054, -0.471397, -0.864975
-0.162212, -0.55557, -0.815493
-0.150807, -0.634393, -0.758157
